"OreDict Key","Registry name","Meta/dmg","Display name","NBT"
"blockGlassPurple","enderio:block_fused_glass",10,"Quite Clear Glass",""
"blockGlassPurple","minecraft:stained_glass",10,"Purple Stained Glass",""
"blockGlassRed","chisel:glassdyedred",0,"Red Stained Glass",""
"blockGlassRed","chisel:glassdyedred",1,"Red Stained Glass",""
"blockGlassRed","chisel:glassdyedred",2,"Red Stained Glass",""
"blockGlassRed","chisel:glassdyedred",3,"Red Stained Glass",""
"blockGlassRed","chisel:glassdyedred",4,"Red Stained Glass",""
"blockGlassRed","chisel:glassdyedred",5,"Red Stained Glass",""
"blockGlassRed","enderio:block_fused_glass",14,"Quite Clear Glass",""
"blockGlassRed","minecraft:stained_glass",14,"Red Stained Glass",""
"blockGlassWhite","chisel:glassdyedwhite",0,"White Stained Glass",""
"blockGlassWhite","chisel:glassdyedwhite",1,"White Stained Glass",""
"blockGlassWhite","chisel:glassdyedwhite",2,"White Stained Glass",""
"blockGlassWhite","chisel:glassdyedwhite",3,"White Stained Glass",""
"blockGlassWhite","chisel:glassdyedwhite",4,"White Stained Glass",""
"blockGlassWhite","chisel:glassdyedwhite",5,"White Stained Glass",""
"blockGlassWhite","enderio:block_fused_glass",0,"Quite Clear Glass",""
"blockGlassWhite","minecraft:stained_glass",0,"White Stained Glass",""
"blockGlassYellow","chisel:glassdyedyellow",0,"Yellow Stained Glass",""
"blockGlassYellow","chisel:glassdyedyellow",1,"Yellow Stained Glass",""
"blockGlassYellow","chisel:glassdyedyellow",2,"Yellow Stained Glass",""
"blockGlassYellow","chisel:glassdyedyellow",3,"Yellow Stained Glass",""
"blockGlassYellow","chisel:glassdyedyellow",4,"Yellow Stained Glass",""
"blockGlassYellow","chisel:glassdyedyellow",5,"Yellow Stained Glass",""
"blockGlassYellow","enderio:block_fused_glass",4,"Quite Clear Glass",""
"blockGlassYellow","minecraft:stained_glass",4,"Yellow Stained Glass",""
"blockGold","chisel:blockgold",0,"Block of Gold",""
"blockGold","chisel:blockgold",1,"Block of Gold",""
"blockGold","chisel:blockgold",2,"Block of Gold",""
"blockGold","chisel:blockgold",3,"Block of Gold",""
"blockGold","chisel:blockgold",4,"Block of Gold",""
"blockGold","chisel:blockgold",5,"Block of Gold",""
"blockGold","chisel:blockgold",6,"Block of Gold",""
"blockGold","chisel:gold",0,"Block of Gold",""
"blockGold","chisel:gold",1,"Block of Gold",""
"blockGold","chisel:gold",2,"Block of Gold",""
"blockGold","chisel:gold",3,"Block of Gold",""
"blockGold","chisel:gold",4,"Block of Gold",""
"blockGold","chisel:gold",5,"Block of Gold",""
"blockGold","chisel:gold",6,"Block of Gold",""
"blockGold","chisel:gold",7,"Block of Gold",""
"blockGold","chisel:gold",8,"Block of Gold",""
"blockGold","chisel:gold",9,"Block of Gold",""
"blockGold","chisel:gold",10,"Block of Gold",""
"blockGold","chisel:gold",11,"Block of Gold",""
"blockGold","chisel:gold",12,"Block of Gold",""
"blockGold","chisel:gold",13,"Block of Gold",""
"blockGold","minecraft:gold_block",0,"Block of Gold",""
"blockGraphite","nuclearcraft:ingot_block",8,"Graphite Block",""
"blockHSLASteel","jaopca:block.h_s_l_a_steel",0,"Block of HSLA Steel",""
"blockHardCarbon","jaopca:block.hard_carbon",0,"Block of Hard Carbon Alloy",""
"blockHighlyRadioactiveEarth","trinity:radioactive_earth2",0,"Highly Radioactive Wasteland Earth",""
"blockHighlyRadioactiveSand","trinity:salted_sand2",0,"Highly Radioactive Sand",""
"blockHopper","minecraft:hopper",0,"Hopper",""
"blockIce","chisel:ice",0,"Ice",""
"blockIce","chisel:ice",1,"Ice",""
"blockIce","chisel:ice",2,"Ice",""
"blockIce","chisel:ice",3,"Ice",""
"blockIce","chisel:ice",4,"Ice",""
"blockIce","chisel:ice",5,"Ice",""
"blockIce","chisel:ice",6,"Ice",""
"blockIce","chisel:ice",7,"Ice",""
"blockIce","chisel:ice",8,"Ice",""
"blockIce","chisel:ice",9,"Ice",""
"blockIce","chisel:ice",10,"Ice",""
"blockIce","chisel:ice",11,"Ice",""
"blockIce","chisel:ice",12,"Ice",""
"blockIce","chisel:ice",13,"Ice",""
"blockIce","chisel:ice",14,"Ice",""
"blockIce","chisel:ice",15,"Ice",""
"blockIce","chisel:ice1",0,"Ice",""
"blockIce","chisel:ice1",1,"Ice",""
"blockIce","chisel:ice1",2,"Ice",""
"blockIce","chisel:ice1",3,"Ice",""
"blockIce","chisel:ice1",4,"Ice",""
"blockIce","chisel:ice1",5,"Ice",""
"blockIce","chisel:ice1",6,"Ice",""
"blockIce","chisel:ice1",7,"Ice",""
"blockIce","chisel:ice1",8,"Ice",""
"blockIce","chisel:ice1",9,"Ice",""
"blockIce","chisel:ice1",10,"Ice",""
"blockIce","chisel:ice1",11,"Ice",""
"blockIce","chisel:ice1",12,"Ice",""
"blockIce","chisel:ice1",13,"Ice",""
"blockIce","chisel:ice1",14,"Ice",""
"blockIce","chisel:ice1",15,"Ice",""
"blockIce","chisel:ice2",0,"Ice",""
"blockIce","chisel:icepillar",0,"Ice Pillar",""
"blockIce","chisel:icepillar",1,"Ice Pillar",""
"blockIce","chisel:icepillar",2,"Ice Pillar",""
"blockIce","chisel:icepillar",3,"Ice Pillar",""
"blockIce","chisel:icepillar",4,"Ice Pillar",""
"blockIce","chisel:icepillar",5,"Ice Pillar",""
"blockIce","chisel:icepillar",6,"Ice Pillar",""
"blockInvar","chisel:blockinvar",0,"Block of Invar",""
"blockInvar","chisel:blockinvar",1,"Block of Invar",""
"blockInvar","chisel:blockinvar",2,"Block of Invar",""
"blockInvar","chisel:blockinvar",3,"Block of Invar",""
"blockInvar","chisel:blockinvar",4,"Block of Invar",""
"blockInvar","chisel:blockinvar",5,"Block of Invar",""
"blockInvar","chisel:blockinvar",6,"Block of Invar",""
"blockInvar","techreborn:storage",12,"Block of Invar",""
"blockIridium","techreborn:storage",13,"Block of Iridium",""
"blockIron","chisel:blockiron",0,"Block of Iron",""
"blockIron","chisel:blockiron",1,"Block of Iron",""
"blockIron","chisel:blockiron",2,"Block of Iron",""
"blockIron","chisel:blockiron",3,"Block of Iron",""
"blockIron","chisel:blockiron",4,"Block of Iron",""
"blockIron","chisel:blockiron",5,"Block of Iron",""
"blockIron","chisel:blockiron",6,"Block of Iron",""
"blockIron","chisel:iron",0,"Block of Iron",""
"blockIron","chisel:iron",1,"Block of Iron",""
"blockIron","chisel:iron",2,"Block of Iron",""
"blockIron","chisel:iron",3,"Block of Iron",""
"blockIron","chisel:iron",4,"Block of Iron",""
"blockIron","chisel:iron",5,"Block of Iron",""
"blockIron","chisel:iron",6,"Block of Iron",""
"blockIron","chisel:iron",7,"Block of Iron",""
"blockIron","chisel:iron",8,"Block of Iron",""
"blockIron","chisel:iron",9,"Block of Iron",""
"blockIron","chisel:iron",10,"Block of Iron",""
"blockIron","chisel:iron",11,"Block of Iron",""
"blockIron","chisel:iron",12,"Block of Iron",""
"blockIron","chisel:iron",13,"Block of Iron",""
"blockIron","chisel:iron",14,"Block of Iron",""
"blockIron","minecraft:iron_block",0,"Block of Iron",""
"blockIronCompressed","pneumaticcraft:compressed_iron_block",0,"Block of Compressed Iron",""
"blockLapis","chisel:lapis",0,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",1,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",2,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",3,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",4,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",5,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",6,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",7,"Lapis Lazuli Block",""
"blockLapis","chisel:lapis",8,"Lapis Lazuli Block",""
"blockLapis","minecraft:lapis_block",0,"Lapis Lazuli Block",""
"blockLead","chisel:blocklead",0,"Block of Lead",""
"blockLead","chisel:blocklead",1,"Block of Lead",""
"blockLead","chisel:blocklead",2,"Block of Lead",""
"blockLead","chisel:blocklead",3,"Block of Lead",""
"blockLead","chisel:blocklead",4,"Block of Lead",""
"blockLead","chisel:blocklead",5,"Block of Lead",""
"blockLead","chisel:blocklead",6,"Block of Lead",""
"blockLead","magneticraft:storage_blocks",1,"Lead Block",""
"blockLead","nuclearcraft:ingot_block",2,"Lead Block",""
"blockLead","techreborn:storage",6,"Block of Lead",""
"blockLithium","nuclearcraft:ingot_block",6,"Lithium Block",""
"blockMagnesium","nuclearcraft:ingot_block",7,"Magnesium Block",""
"blockMagnesiumDiboride","jaopca:block.magnesium_diboride",0,"Block of Magnesium Diboride Alloy",""
"blockManganese","nuclearcraft:ingot_block",11,"Manganese Block",""
"blockMelodicAlloy","enderio:block_alloy_endergy",2,"Melodic Alloy Block",""
"blockMithril","jaopca:block.mithril",0,"Block of Mithril",""
"blockMossy","chisel:cobblestonemossy",0,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",1,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",2,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",3,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",4,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",5,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",6,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",7,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",8,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",9,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",10,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",11,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",12,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",13,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",14,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy",15,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",0,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",1,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",2,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",3,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",4,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",5,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",6,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",7,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",8,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",9,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",10,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",11,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",12,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",13,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",14,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy1",15,"Moss Stone",""
"blockMossy","chisel:cobblestonemossy2",0,"Moss Stone",""
"blockNeodymium","jaopca:block.neodymium",0,"Block of Neodymium",""
"blockNeptunium237","nuclearcraft:fertile_isotope",1,"Neptunium-237 Block",""
"blockNichrome","jaopca:block.nichrome",0,"Block of Nichrome",""
"blockNickel","chisel:blocknickel",0,"Block of Nickel",""
"blockNickel","chisel:blocknickel",1,"Block of Nickel",""
"blockNickel","chisel:blocknickel",2,"Block of Nickel",""
"blockNickel","chisel:blocknickel",3,"Block of Nickel",""
"blockNickel","chisel:blocknickel",4,"Block of Nickel",""
"blockNickel","chisel:blocknickel",5,"Block of Nickel",""
"blockNickel","chisel:blocknickel",6,"Block of Nickel",""
"blockNickel","techreborn:storage",11,"Block of Nickel",""
"blockNiobium","jaopca:block.niobium",0,"Block of Niobium",""
"blockNiobiumTin","jaopca:block.niobium_tin",0,"Block of Niobium-Tin",""
"blockNiobiumTitanium","jaopca:block.niobium_titanium",0,"Block of Niobium-Titanium",""
"blockOsmiridium","jaopca:block.osmiridium",0,"Block of Osmiridium",""
"blockOsmium","mekanism:basicblock",0,"Osmium Block",""
"blockPeridot","techreborn:storage2",5,"Block of Peridot",""
"blockPlatinum","chisel:blockplatinum",0,"Block of Platinum",""
"blockPlatinum","chisel:blockplatinum",1,"Block of Platinum",""
"blockPlatinum","chisel:blockplatinum",2,"Block of Platinum",""
"blockPlatinum","chisel:blockplatinum",3,"Block of Platinum",""
"blockPlatinum","chisel:blockplatinum",4,"Block of Platinum",""
"blockPlatinum","chisel:blockplatinum",5,"Block of Platinum",""
"blockPlatinum","chisel:blockplatinum",6,"Block of Platinum",""
"blockPlatinum","techreborn:storage",9,"Block of Platinum",""
"blockPlutonium","jaopca:block.plutonium",0,"Block of Plutonium",""
"blockPlutonium242","nuclearcraft:fertile_isotope",2,"Plutonium-242 Block",""
"blockPrismarine","minecraft:prismarine",0,"Prismarine",""
"blockPrismarineBrick","minecraft:prismarine",1,"Prismarine Bricks",""
"blockPrismarineDark","minecraft:prismarine",2,"Dark Prismarine",""
"blockPulsatingIron","enderio:block_alloy",5,"Pulsating Iron Block",""
"blockQuartz","chisel:quartz",0,"Block of Quartz",""
"blockQuartz","chisel:quartz",1,"Block of Quartz",""
"blockQuartz","chisel:quartz",2,"Block of Quartz",""
"blockQuartz","chisel:quartz",3,"Block of Quartz",""
"blockQuartz","chisel:quartz",4,"Block of Quartz",""
"blockQuartz","chisel:quartz",5,"Block of Quartz",""
"blockQuartz","chisel:quartz",6,"Block of Quartz",""
"blockQuartz","chisel:quartz",7,"Block of Quartz",""
"blockQuartz","chisel:quartz",8,"Block of Quartz",""
"blockQuartz","chisel:quartz",9,"Block of Quartz",""
"blockQuartz","chisel:quartz",10,"Block of Quartz",""
"blockQuartz","chisel:quartz",11,"Block of Quartz",""
"blockQuartz","chisel:quartz",12,"Block of Quartz",""
"blockQuartz","chisel:quartz",13,"Block of Quartz",""
"blockQuartz","chisel:quartz",14,"Block of Quartz",""
"blockQuartz","chisel:quartz",15,"Block of Quartz",""
"blockQuartz","chisel:quartz1",0,"Block of Quartz",""
"blockQuartz","chisel:quartz1",1,"Block of Quartz",""
"blockQuartz","chisel:quartz1",2,"Block of Quartz",""
"blockQuartz","chisel:quartz1",3,"Block of Quartz",""
"blockQuartz","chisel:quartz1",4,"Block of Quartz",""
"blockQuartz","chisel:quartz1",5,"Block of Quartz",""
"blockQuartz","chisel:quartz1",6,"Block of Quartz",""
"blockQuartz","chisel:quartz1",7,"Block of Quartz",""
"blockQuartz","chisel:quartz1",8,"Block of Quartz",""
"blockQuartz","chisel:quartz1",9,"Block of Quartz",""
"blockQuartz","chisel:quartz1",10,"Block of Quartz",""
"blockQuartz","chisel:quartz1",11,"Block of Quartz",""
"blockQuartz","chisel:quartz1",12,"Block of Quartz",""
"blockQuartz","chisel:quartz1",13,"Block of Quartz",""
"blockQuartz","chisel:quartz1",14,"Block of Quartz",""
"blockQuartz","chisel:quartz1",15,"Block of Quartz",""
"blockQuartz","minecraft:quartz_block",0,"Block of Quartz",""
"blockRadioactiveEarth","trinity:radioactive_earth",0,"Radioactive Wasteland Earth",""
"blockRadioactiveSand","trinity:salted_sand",0,"Radioactive Sand",""
"blockRedAlloy","jaopca:block.red_alloy",0,"Block of Red Alloy",""
"blockRedGarnet","techreborn:storage2",7,"Block of Red Garnet",""
"blockRedstone","chisel:redstone",0,"Block of Redstone",""
"blockRedstone","chisel:redstone",1,"Block of Redstone",""
"blockRedstone","chisel:redstone",2,"Block of Redstone",""
"blockRedstone","chisel:redstone",3,"Block of Redstone",""
"blockRedstone","chisel:redstone",4,"Block of Redstone",""
"blockRedstone","chisel:redstone",5,"Block of Redstone",""
"blockRedstone","chisel:redstone",6,"Block of Redstone",""
"blockRedstone","chisel:redstone",7,"Block of Redstone",""
"blockRedstone","chisel:redstone",8,"Block of Redstone",""
"blockRedstone","chisel:redstone",9,"Block of Redstone",""
"blockRedstone","chisel:redstone",10,"Block of Redstone",""
"blockRedstone","chisel:redstone",11,"Block of Redstone",""
"blockRedstone","chisel:redstone",12,"Block of Redstone",""
"blockRedstone","chisel:redstone",13,"Block of Redstone",""
"blockRedstone","chisel:redstone",14,"Block of Redstone",""
"blockRedstone","chisel:redstone",15,"Block of Redstone",""
"blockRedstone","chisel:redstone1",0,"Block of Redstone",""
"blockRedstone","chisel:redstone1",1,"Block of Redstone",""
"blockRedstone","chisel:redstone1",2,"Block of Redstone",""
"blockRedstone","chisel:redstone1",3,"Block of Redstone",""
"blockRedstone","chisel:redstone1",4,"Block of Redstone",""
"blockRedstone","chisel:redstone1",5,"Block of Redstone",""
"blockRedstone","chisel:redstone1",6,"Block of Redstone",""
"blockRedstone","chisel:redstone1",7,"Block of Redstone",""
"blockRedstone","chisel:redstone1",8,"Block of Redstone",""
"blockRedstone","chisel:redstone1",9,"Block of Redstone",""
"blockRedstone","chisel:redstone1",10,"Block of Redstone",""
"blockRedstone","chisel:redstone1",11,"Block of Redstone",""
"blockRedstone","minecraft:redstone_block",0,"Block of Redstone",""
"blockRedstoneAlloy","enderio:block_alloy",3,"Redstone Alloy Block",""
"blockRefinedGlowstone","mekanism:basicblock",4,"Refined Glowstone",""
"blockRefinedIron","jaopca:block.refined_iron",0,"Block of Refined Iron",""
"blockRefinedObsidian","mekanism:basicblock",2,"Refined Obsidian",""
"blockRhodochrosite","jaopca:block.rhodochrosite",0,"Block of Rhodochrosite",""
"blockRuby","techreborn:storage2",3,"Block of Ruby",""
"blockSalt","mekanism:saltblock",0,"Salt Block",""
"blockSapphire","techreborn:storage2",4,"Block of Sapphire",""
"blockSiliconCarbide","jaopca:block.silicon_carbide",0,"Block of Silicon Carbide",""
"blockSilver","chisel:blocksilver",0,"Block of Silver",""
"blockSilver","chisel:blocksilver",1,"Block of Silver",""
"blockSilver","chisel:blocksilver",2,"Block of Silver",""
"blockSilver","chisel:blocksilver",3,"Block of Silver",""
"blockSilver","chisel:blocksilver",4,"Block of Silver",""
"blockSilver","chisel:blocksilver",5,"Block of Silver",""
"blockSilver","chisel:blocksilver",6,"Block of Silver",""
"blockSilver","nuclearcraft:ingot_block",13,"Silver Block",""
"blockSilver","techreborn:storage",0,"Block of Silver",""
"blockSlime","minecraft:slime",0,"Slime Block",""
"blockSoularium","enderio:block_alloy",7,"Soularium Block",""
"blockStainlessSteel","jaopca:block.stainless_steel",0,"Block of Stainless Steel",""
"blockSteel","chisel:blocksteel",0,"Block of Steel",""
"blockSteel","chisel:blocksteel",1,"Block of Steel",""
"blockSteel","chisel:blocksteel",2,"Block of Steel",""
"blockSteel","chisel:blocksteel",3,"Block of Steel",""
"blockSteel","chisel:blocksteel",4,"Block of Steel",""
"blockSteel","chisel:blocksteel",5,"Block of Steel",""
"blockSteel","chisel:blocksteel",6,"Block of Steel",""
"blockSteel","industrialrenewal:block_steel",0,"Block of Steel",""
"blockSteel","mekanism:basicblock",5,"Steel Block",""
"blockSteel","techreborn:storage",4,"Block of Steel",""
"blockStellarAlloy","enderio:block_alloy_endergy",3,"Stellar Alloy Block",""
"blockStrontium90","qmd:strontium_90_block",0,"Strontium-90 Block",""
"blockSulfur","magneticraft:storage_blocks",4,"Sulfur Block",""
"blockSuperAlloy","jaopca:block.super_alloy",0,"Block of Super Alloy",""
"blockThermoconducting","jaopca:block.thermoconducting",0,"Block of Thermoconducting Alloy",""
"blockThorium","nuclearcraft:ingot_block",3,"Thorium Block",""
"blockTin","chisel:blocktin",0,"Block of Tin",""
"blockTin","chisel:blocktin",1,"Block of Tin",""
"blockTin","chisel:blocktin",2,"Block of Tin",""
"blockTin","chisel:blocktin",3,"Block of Tin",""
"blockTin","chisel:blocktin",4,"Block of Tin",""
